Plot_ID,Plant_ID,Tree_shrub,Species_CN,Stem,Area,Pla_spo,Pot,Pub_pri,Street
143,T15,Tree,罗汉松,1,,Planted,Non_pot,Private,Non_street
143,T05,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
143,T17,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
143,T07,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
143,T16,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
143,T03,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
143,T18,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
143,T19,Tree,香橙,1,,Planted,Non_pot,Private,Non_street
143,T09,Tree,小叶青冈,1,,Planted,Non_pot,Private,Non_street
143,T11,Tree,小叶青冈,1,,Planted,Non_pot,Private,Non_street
143,T13,Tree,小叶青冈,1,,Planted,Non_pot,Private,Non_street
144,T01,Tree,厚皮香,1,,Planted,Non_pot,Private,Non_street
144,T02,Tree,厚皮香,1,,Planted,Non_pot,Private,Non_street
144,T03,Tree,女贞,1,,Planted,Non_pot,Private,Non_street
147,T04,Tree,红淡比,1,,Planted,Non_pot,Private,Non_street
147,T07,Tree,月季花,1,,Planted,Non_pot,Private,Non_street
147,T01,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
147,T02,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
147,T06,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
147,T03,Tree,日本柳杉,1,,Planted,Non_pot,Private,Non_street
147,T05,Tree,小蜡,1,,Planted,Non_pot,Private,Non_street
152,T01,Tree,铁冬青,1,,Planted,Non_pot,Private,Non_street
152,T05,Tree,大叶早樱,1,,Planted,Non_pot,Private,Non_street
152,T02,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
152,T09,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
152,T04,Tree,齿叶冬青,1,,Planted,Non_pot,Private,Non_street
152,T15,Tree,齿叶冬青,1,,Planted,Non_pot,Private,Non_street
152,T06,Tree,富宁槭,1,,Planted,Non_pot,Private,Non_street
152,T08,Tree,皋月杜鹃,1,,Planted,Non_pot,Private,Non_street
152,T07,Tree,厚皮香,1,,Planted,Non_pot,Private,Non_street
152,T14,Tree,胡椒木,1,,Planted,Non_pot,Private,Non_street
152,T10,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
152,T03,Tree,平户杜鹃,1,,Planted,Non_pot,Private,Non_street
152,T12,Tree,日本柳杉,1,,Planted,Non_pot,Private,Non_street
152,T13,Tree,日本柳杉,1,,Planted,Non_pot,Private,Non_street
152,T11,Tree,夏椿,1,,Planted,Non_pot,Private,Non_street
153,T01,Tree,日本栗,1,,Planted,Non_pot,Private,Non_street
153,T02,Tree,柿,1,,Planted,Non_pot,Private,Non_street
153,T03,Tree,柿,1,,Planted,Non_pot,Private,Non_street
153,T04,Tree,柿,1,,Planted,Non_pot,Private,Non_street
153,T05,Tree,柿,1,,Planted,Non_pot,Private,Non_street
155,T04,Tree,木香花,1,,Planted,Non_pot,Private,Non_street
155,T05,Tree,四照花,1,,Planted,Non_pot,Private,Non_street
155,T06,Tree,四照花,1,,Planted,Non_pot,Private,Non_street
155,T08,Tree,黄栌,1,,Planted,Non_pot,Private,Non_street
155,T02,Tree,木犀榄,1,,Planted,Non_pot,Private,Non_street
155,T03,Tree,木犀榄,1,,Planted,Non_pot,Private,Non_street
155,T07,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
155,T01,Tree,四照花,1,,Planted,Non_pot,Private,Non_street
155,T09,Tree,四照花,1,,Planted,Non_pot,Private,Non_street
155,T10,Tree,迎春花,1,,Planted,Non_pot,Private,Non_street
156,T01,Tree,日本柳杉,1,,Planted,Non_pot,Private,Non_street
156,T02,Tree,日本柳杉,1,,Planted,Non_pot,Private,Non_street
156,T03,Tree,日本柳杉,1,,Planted,Non_pot,Private,Non_street
159,T23,Tree,女贞,1,,Planted,Non_pot,Private,Non_street
159,T22,Tree,朴树,1,,Planted,Non_pot,Private,Non_street
159,T01,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
159,T02,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
159,T03,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
159,T04,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
159,T05,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
159,T06,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
159,T07,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
159,T08,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
159,T09,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
159,T10,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
159,T11,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
159,T12,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
159,T13,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
159,T17,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
159,T18,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
159,T16,Tree,雪松,1,,Planted,Non_pot,Private,Non_street
159,T19,Tree,雪松,1,,Planted,Non_pot,Private,Non_street
159,T20,Tree,雪松,1,,Planted,Non_pot,Private,Non_street
159,T21,Tree,樟树,1,,Planted,Non_pot,Private,Non_street
159,T24,Tree,樟树,1,,Planted,Non_pot,Private,Non_street
159,T14,Tree,棕榈,1,,Planted,Non_pot,Private,Non_street
159,T15,Tree,棕榈,1,,Planted,Non_pot,Private,Non_street
163,T10,Tree,女贞,1,,Planted,Non_pot,Private,Non_street
163,T11,Tree,女贞,1,,Planted,Non_pot,Private,Non_street
163,T09,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
163,T06,Tree,樟树,1,,Planted,Non_pot,Private,Non_street
163,T13,Tree,樟树,1,,Planted,Non_pot,Private,Non_street
163,T08,Tree,棕榈,1,,Planted,Non_pot,Private,Non_street
165,T06,Tree,齿叶冬青,1,,Planted,Non_pot,Private,Non_street
165,T04,Tree,黑松,1,,Planted,Non_pot,Private,Non_street
165,T02,Tree,罗汉松,1,,Planted,Non_pot,Private,Non_street
165,T05,Tree,平户杜鹃,1,,Planted,Non_pot,Private,Non_street
165,T01,Tree,日本女贞,1,,Planted,Non_pot,Private,Non_street
165,T03,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
171,T01,Tree,大叶早樱,1,,Planted,Non_pot,Private,Non_street
171,T04,Tree,赤松,1,,Planted,Non_pot,Private,Non_street
171,T03,Tree,厚皮香,1,,Planted,Non_pot,Private,Non_street
171,T02,Tree,染井吉野樱,1,,Planted,Non_pot,Private,Non_street
175,T02,Tree,光蜡树,1,,Planted,Non_pot,Private,Non_street
175,T01,Tree,木犀榄,1,,Planted,Non_pot,Private,Non_street
176,T04,Tree,铁冬青,1,,Planted,Non_pot,Private,Non_street
176,T02,Tree,鹅掌柴,1,,Planted,Non_pot,Private,Non_street
176,T06,Tree,红豆杉,1,,Planted,Non_pot,Private,Non_street
176,T03,Tree,连香树,1,,Planted,Non_pot,Private,Non_street
176,T01,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
176,T05,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
177,T06,Tree,虎杖,1,,Planted,Non_pot,Private,Non_street
177,T09,Tree,八角金盘,1,,Planted,Non_pot,Private,Non_street
177,T07,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
177,T01,Tree,光叶石楠,1,,Planted,Non_pot,Private,Non_street
177,T03,Tree,光叶石楠,1,,Planted,Non_pot,Private,Non_street
177,T05,Tree,光叶石楠,1,,Planted,Non_pot,Private,Non_street
177,T11,Tree,楝,1,,Planted,Non_pot,Private,Non_street
177,T02,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
177,T04,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
177,T08,Tree,杨梅,1,,Planted,Non_pot,Private,Non_street
177,T10,Tree,杨梅,1,,Planted,Non_pot,Private,Non_street
183,T02,Tree,乌冈栎,1,,Planted,Non_pot,Private,Non_street
183,T03,Tree,富宁槭,1,,Planted,Non_pot,Private,Non_street
183,T05,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
183,T01,Tree,木犀榄,1,,Planted,Non_pot,Private,Non_street
183,T04,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
185,T01,Tree,光叶石楠,1,,Planted,Non_pot,Private,Non_street
185,T03,Tree,光叶石楠,1,,Planted,Non_pot,Private,Non_street
185,T08,Tree,圆柏,1,,Planted,Non_pot,Private,Non_street
185,T07,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
185,T04,Tree,大花四照花,1,,Planted,Non_pot,Private,Non_street
185,T06,Tree,罗汉松,1,,Planted,Non_pot,Private,Non_street
185,T02,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
185,T05,Tree,紫玉兰,1,,Planted,Non_pot,Private,Non_street
186,T01,Tree,柑橘,1,,Planted,Non_pot,Private,Non_street
186,T16,Tree,黑松,1,,Planted,Non_pot,Private,Non_street
186,T04,Tree,厚皮香,1,,Planted,Non_pot,Private,Non_street
186,T02,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
186,T05,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
186,T06,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
186,T03,Tree,女贞,1,,Planted,Non_pot,Private,Non_street
186,T09,Tree,女贞,1,,Planted,Non_pot,Private,Non_street
186,T07,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
186,T08,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
186,T13,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
186,T14,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
186,T10,Tree,柿,1,,Planted,Non_pot,Private,Non_street
186,T11,Tree,柿,1,,Planted,Non_pot,Private,Non_street
186,T12,Tree,柿,1,,Planted,Non_pot,Private,Non_street
186,T15,Tree,柿,1,,Planted,Non_pot,Private,Non_street
187,T01,Tree,木香花,1,,Planted,Non_pot,Private,Non_street
187,T02,Tree,光叶石楠,1,,Planted,Non_pot,Private,Non_street
187,T03,Tree,柊树,1,,Planted,Non_pot,Private,Non_street
189,T02,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
189,T01,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
191,T04,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T05,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T06,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T07,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T08,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T09,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T10,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T11,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T12,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T13,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T14,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T15,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T16,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T17,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T18,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T19,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T20,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T21,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T22,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
191,T23,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
193,T01,Tree,罗汉松,1,,Planted,Non_pot,Private,Non_street
193,T03,Tree,罗汉松,1,,Planted,Non_pot,Private,Non_street
193,T02,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
195,T01,Tree,铁冬青,1,,Planted,Non_pot,Private,Non_street
195,T03,Tree,圆柏,1,,Planted,Non_pot,Private,Non_street
195,T04,Tree,日本柳杉,1,,Planted,Non_pot,Private,Non_street
195,T05,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
195,T02,Tree,棕榈,1,,Planted,Non_pot,Private,Non_street
196,T02,Tree,日本栗,1,,Planted,Non_pot,Private,Non_street
196,T01,Tree,夏椿,1,,Planted,Non_pot,Private,Non_street
198,T02,Tree,女贞,1,,Planted,Non_pot,Private,Non_street
198,T01,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
202,T02,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
202,T01,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
206,T01,Tree,染井吉野樱,1,,Planted,Non_pot,Private,Non_street
206,T03,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
206,T02,Tree,日本柳杉,1,,Planted,Non_pot,Private,Non_street
208,T01,Tree,桃,1,,Planted,Non_pot,Private,Non_street
208,T08,Tree,梅,1,,Planted,Non_pot,Private,Non_street
208,T12,Tree,鸡爪槭,1,,Planted,Non_pot,Private,Non_street
208,T09,Tree,木槿,1,,Planted,Non_pot,Private,Non_street
208,T10,Tree,木槿,1,,Planted,Non_pot,Private,Non_street
208,T11,Tree,女贞,1,,Planted,Non_pot,Private,Non_street
208,T02,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
208,T05,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
208,T13,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
208,T14,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
208,T04,Tree,山茱萸,1,,Planted,Non_pot,Private,Non_street
208,T06,Tree,山茱萸,1,,Planted,Non_pot,Private,Non_street
208,T03,Tree,栀子,1,,Planted,Non_pot,Private,Non_street
208,T07,Tree,柊树,1,,Planted,Non_pot,Private,Non_street
210,T05,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
210,T12,Tree,木香花,1,,Planted,Non_pot,Private,Non_street
210,T10,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
210,T01,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
210,T02,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
210,T03,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
210,T04,Tree,女贞,1,,Planted,Non_pot,Private,Non_street
210,T11,Tree,女贞,1,,Planted,Non_pot,Private,Non_street
210,T09,Tree,青木,1,,Planted,Non_pot,Private,Non_street
210,T06,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
210,T08,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
210,T07,Tree,珍珠绣线菊,1,,Planted,Non_pot,Private,Non_street
213,T01,Tree,三裂树参,1,,Planted,Non_pot,Private,Non_street
213,T02,Tree,三裂树参,1,,Planted,Non_pot,Private,Non_street
217,T02,Tree,丰花月季,1,,Planted,Non_pot,Private,Non_street
217,T04,Tree,鸡爪槭,1,,Planted,Non_pot,Private,Non_street
217,T05,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
217,T03,Tree,柿,1,,Planted,Non_pot,Private,Non_street
217,T06,Tree,四照花,1,,Planted,Non_pot,Private,Non_street
218,T02,Tree,染井吉野樱,1,,Planted,Non_pot,Private,Non_street
218,T01,Tree,樟树,1,,Planted,Non_pot,Private,Non_street
230,T01,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
234,T02,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
234,T01,Tree,四照花,1,,Planted,Non_pot,Private,Non_street
240,T01,Tree,榉树,1,,Planted,Non_pot,Private,Non_street
259,T01,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
259,T03,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
259,T04,Tree,四照花,1,,Planted,Non_pot,Private,Non_street
261,T01,Tree,洋火棘,1,,Planted,Non_pot,Private,Non_street
268,T01,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
269,T03,Tree,杉木,1,,Planted,Non_pot,Private,Non_street
269,T06,Tree,杉木,1,,Planted,Non_pot,Private,Non_street
269,T07,Tree,杉木,1,,Planted,Non_pot,Private,Non_street
269,T01,Tree,鸡爪槭,1,,Planted,Non_pot,Private,Non_street
269,T04,Tree,罗汉松,1,,Planted,Non_pot,Private,Non_street
269,T02,Tree,日本扁柏,1,,Planted,Non_pot,Private,Non_street
269,T05,Tree,日本扁柏,1,,Planted,Non_pot,Private,Non_street
270,T03,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
270,T01,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
274,T05,Tree,红山樱,1,,Planted,Non_pot,Private,Non_street
274,T06,Tree,红山樱,1,,Planted,Non_pot,Private,Non_street
274,T03,Tree,厚皮香,1,,Planted,Non_pot,Private,Non_street
274,T01,Tree,罗汉松,1,,Planted,Non_pot,Private,Non_street
274,T02,Tree,罗汉松,1,,Planted,Non_pot,Private,Non_street
274,T04,Tree,木槿,1,,Planted,Non_pot,Private,Non_street
279,T23,Tree,大花四照花,1,,Planted,Non_pot,Private,Non_street
279,T37,Tree,光叶石楠,1,,Planted,Non_pot,Private,Non_street
279,T38,Tree,厚皮香,1,,Planted,Non_pot,Private,Non_street
279,T01,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T02,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T03,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T04,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T05,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T06,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T07,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T08,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T09,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T10,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T11,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T12,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T13,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T14,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T15,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T16,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T17,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T19,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T20,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T21,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T22,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T24,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T25,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T26,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T27,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T28,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T29,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T30,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T31,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T32,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T33,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T34,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T35,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T36,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T40,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T41,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T42,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T43,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T44,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T45,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T46,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T47,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T48,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T49,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T50,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
279,T39,Tree,四照花,1,,Planted,Non_pot,Private,Non_street
279,T18,Tree,夏椿,1,,Planted,Non_pot,Private,Non_street
281,T01,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
284,T01,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
284,T02,Tree,大花四照花,1,,Planted,Non_pot,Private,Non_street
285,T01,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
297,T17,Tree,柿,1,,Planted,Non_pot,Private,Non_street
297,T06,Tree,小叶青冈,1,,Planted,Non_pot,Private,Non_street
297,T07,Tree,小叶青冈,1,,Planted,Non_pot,Private,Non_street
297,T08,Tree,小叶青冈,1,,Planted,Non_pot,Private,Non_street
297,T09,Tree,小叶青冈,1,,Planted,Non_pot,Private,Non_street
297,T10,Tree,小叶青冈,1,,Planted,Non_pot,Private,Non_street
297,T11,Tree,小叶青冈,1,,Planted,Non_pot,Private,Non_street
297,T12,Tree,小叶青冈,1,,Planted,Non_pot,Private,Non_street
297,T13,Tree,小叶青冈,1,,Planted,Non_pot,Private,Non_street
297,T14,Tree,小叶青冈,1,,Planted,Non_pot,Private,Non_street
297,T15,Tree,小叶青冈,1,,Planted,Non_pot,Private,Non_street
297,T16,Tree,银杏,1,,Planted,Non_pot,Private,Non_street
297,T18,Tree,银杏,1,,Planted,Non_pot,Private,Non_street
298,T03,Tree,马醉木,1,,Planted,Non_pot,Private,Non_street
298,T01,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
298,T04,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
298,T02,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
301,T02,Tree,珊瑚树,1,,Planted,Non_pot,Private,Non_street
301,T03,Tree,齿叶冬青,1,,Planted,Non_pot,Private,Non_street
301,T01,Tree,罗汉松,1,,Planted,Non_pot,Private,Non_street
304,T01,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
307,T02,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
307,T05,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
307,T03,Tree,珊瑚树,1,,Planted,Non_pot,Private,Non_street
307,T04,Tree,珊瑚树,1,,Planted,Non_pot,Private,Non_street
307,T06,Tree,香港四照花,1,,Planted,Non_pot,Private,Non_street
318,T02,Tree,铁冬青,1,,Planted,Non_pot,Private,Non_street
318,T01,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
326,T08,Tree,八角金盘,1,,Planted,Non_pot,Private,Non_street
326,T03,Tree,糙叶树,1,,Planted,Non_pot,Private,Non_street
326,T02,Tree,构树,1,,Planted,Non_pot,Private,Non_street
326,T12,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
326,T07,Tree,女贞,1,,Planted,Non_pot,Private,Non_street
326,T11,Tree,女贞,1,,Planted,Non_pot,Private,Non_street
326,T09,Tree,枇杷,1,,Planted,Non_pot,Private,Non_street
326,T13,Tree,朴树,1,,Planted,Non_pot,Private,Non_street
326,T05,Tree,榕树,1,,Planted,Non_pot,Private,Non_street
326,T10,Tree,柿,1,,Planted,Non_pot,Private,Non_street
326,T04,Tree,乌桕,1,,Planted,Non_pot,Private,Non_street
326,T06,Tree,乌桕,1,,Planted,Non_pot,Private,Non_street
326,T15,Tree,香橙,1,,Planted,Non_pot,Private,Non_street
326,T01,Tree,小叶青冈,1,,Planted,Non_pot,Private,Non_street
326,T14,Tree,绣球,1,,Planted,Non_pot,Private,Non_street
327,T01,Tree,鸡爪槭,1,,Planted,Non_pot,Private,Non_street
331,T01,Tree,海南龙血树,1,,Planted,Non_pot,Private,Non_street
331,T02,Tree,木犀榄,1,,Planted,Non_pot,Private,Non_street
331,T04,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
331,T03,Tree,夏椿,1,,Planted,Non_pot,Private,Non_street
332,T01,Tree,黑松,1,,Planted,Non_pot,Private,Non_street
338,T01,Tree,罗汉松,1,,Planted,Non_pot,Private,Non_street
338,T02,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
338,T03,Tree,枇杷,1,,Planted,Non_pot,Private,Non_street
343,T02,Tree,木瓜,1,,Planted,Non_pot,Private,Non_street
343,T09,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
343,T11,Tree,厚皮香,1,,Planted,Non_pot,Private,Non_street
343,T10,Tree,鸡爪槭,1,,Planted,Non_pot,Private,Non_street
343,T03,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
343,T04,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
343,T05,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
343,T06,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
343,T07,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
343,T01,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
343,T08,Tree,南天竹,1,,Planted,Non_pot,Private,Non_street
341,T01,Tree,四照花,1,,Planted,Non_pot,Private,Non_street
161,T01,Tree,连香树,1,,Planted,Non_pot,Private,Non_street
161,T02,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
161,T04,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
161,T06,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
161,T08,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
161,T03,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
161,T05,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
161,T07,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
161,T09,Tree,青冈,1,,Planted,Non_pot,Private,Non_street
76,T01,Tree,鸡爪槭,1,,Planted,Non_pot,Private,Non_street
15,T12,Tree,日本扁柏,1,,Planted,Non_pot,Private,Non_street
15,T13,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
15,T14,Tree,樟树,1,,Planted,Non_pot,Private,Non_street
15,T15,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
15,T16,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
15,T17,Tree,樟树,1,,Planted,Non_pot,Private,Non_street
15,T18,Tree,日本柳杉,1,,Planted,Non_pot,Private,Non_street
15,T19,Tree,马醉木,1,,Planted,Non_pot,Private,Non_street
15,T20,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
15,T21,Tree,日本女贞,1,,Planted,Non_pot,Private,Non_street
15,T22,Tree,日本女贞,1,,Planted,Non_pot,Private,Non_street
15,T23,Tree,日本扁柏,1,,Planted,Non_pot,Private,Non_street
15,T24,Tree,山茶,1,,Planted,Non_pot,Private,Non_street
15,T25,Tree,柊树,1,,Planted,Non_pot,Private,Non_street
15,T26,Tree,大叶冬青,1,,Planted,Non_pot,Private,Non_street
15,T27,Tree,日本女贞,1,,Planted,Non_pot,Private,Non_street
15,T28,Tree,日本扁柏,1,,Planted,Non_pot,Private,Non_street
15,T29,Tree,日本扁柏,1,,Planted,Non_pot,Private,Non_street
15,T30,Tree,茶梅,1,,Planted,Non_pot,Private,Non_street
15,T31,Tree,木犀,1,,Planted,Non_pot,Private,Non_street
131,T01,Tree,网脉丁香,1,,Planted,Non_pot,Private,Street
131,T02,Tree,木犀,1,,Planted,Non_pot,Private,Street
131,T03,Tree,青冈,1,,Planted,Non_pot,Private,Street
131,T04,Tree,青冈,1,,Planted,Non_pot,Private,Street
131,T05,Tree,樟树,1,,Planted,Non_pot,Public,Street
131,T06,Tree,紫薇,1,,Planted,Non_pot,Public,Street
131,T07,Tree,樟树,1,,Planted,Non_pot,Public,Street
131,T08,Tree,木犀,1,,Planted,Non_pot,Public,Street
